demand,sw,gw,climate,indicator,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
HIGH,60%,20%,85,Sugar_IRR_Sugarcane,16459.82345,18664.45525,20869.08706,22989.2461,25179.32382,27453.11974,29687.61429,31892.24609,34096.8779,36301.50971,38506.14151,40710.77331,42915.40512,45120.03693,47324.66874,49529.30054,51733.93235,53938.56416,56143.19596,58347.82777,61577.2935,64806.75923,68036.22496,71265.69068,74495.15642,77670.37423,80939.51046,84119.64321,87384.03372,90559.51499,93801.20347,97101.41652,100300.114,102433.846,103242.9614
HIGH,60%,100%,85,Sugar_IRR_Sugarcane,16459.82345,18664.45525,20869.08706,22964.67498,25151.98032,27448.52844,29687.61429,31891.56436,34096.8779,36301.50971,38506.14151,40710.77331,42884.03848,45011.41501,47270.51093,49377.01617,51361.79306,53503.30274,55924.26825,57839.20012,60730.51855,63999.22105,66770.82984,70059.15387,73052.61234,75389.94642,78420.4485,81799.16014,84383.44287,88427.86719,88852.58822,91928.53843,92208.98227,92186.39184,82880.53045
HIGH,60%,60%,85,Sugar_IRR_Sugarcane,16459.82345,18664.45525,20869.08706,22980.08064,25173.88523,27453.11974,29687.61429,31892.24609,34096.8779,36301.50971,38506.14151,40710.77331,42915.40512,45011.41501,47324.66874,49492.83869,51579.70431,53769.30005,56111.66409,58126.80533,61207.50032,64551.31181,67432.27102,70652.17627,73805.59171,76623.25695,80083.90412,83339.56159,86751.05357,90249.09415,90371.97106,94362.42709,95363.92532,97516.82254,92020.31365
REF,100%,100%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67063.1867,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1608,254601.0272,263925.1066,273143.7248,282656.1048,291648.7288,296760.1791,292307.9913
REF,100%,20%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67087.97224,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1981,254601.0272,263925.1066,273349.4216,282819.6598,292225.8706,298450.9713,301813.313
REF,100%,60%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67063.1867,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1608,254601.0272,263925.1066,273143.7248,282656.1048,291689.549,296791.961,292599.4867
REF,20%,100%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67063.1867,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1981,254601.0272,263925.1066,273143.7856,282656.1048,291648.7288,296759.9509,292308.2667
REF,20%,20%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67087.97224,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1608,254601.0272,263925.1761,273349.4824,282819.6598,292225.8706,298450.636,301814.1276
REF,20%,60%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67063.1867,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1981,254601.0272,263925.1066,273143.7856,282656.1048,291689.549,296791.961,292599.2103
REF,60%,60%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67063.1867,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1608,254601.0272,263925.1066,273143.7248,282656.1048,291689.549,296791.961,292599.0579
REF,60%,100%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67063.1867,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1608,254601.0272,263925.1066,273143.7248,282656.1048,291648.7288,296760.2725,292307.8038
REF,60%,20%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,67087.97224,73549.70735,80047.52178,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226382.3946,235788.6054,245185.1981,254601.0272,263925.1761,273349.4824,282819.6598,292225.8706,298451.1369,301814.1892
HIGH,100%,100%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66887.40286,73258.19511,79947.1702,86468.77947,92888.05152,99311.29485,105732.5525,112153.8102,118575.0679,124904.9665,131101.2088,137681.0998,143816.552,149597.4555,155834.8623,162886.2182,168463.6897,176885.0055,186405.4982,194478.1452,204055.788,212774.5991,219582.3682,228409.0733,238249.981,245777.0181,257556.8947,257942.9079,267753.0634,268248.8909,268503.5991,241395.628
HIGH,100%,20%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66958.96923,73337.83636,79960.54294,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226224.3466,235746.147,245008.6695,254516.6031,263765.5776,273207.3887,282819.6598,292136.2544,298350.8422,300706.9761
HIGH,100%,60%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66932.27372,73321.99581,79960.54294,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131101.2088,137838.841,144153.8991,150232.1485,156609.6118,163432.0313,169301.3747,178274.2728,188013.5295,196404.6729,205783.0377,214967.7429,223174.5348,233254.0897,242736.5872,252672.9716,262861.4393,264530.5781,274842.0559,277759.0246,284029.3486,268018.4437
HIGH,20%,100%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66887.40286,73258.19511,79947.1702,86468.77947,92888.05152,99311.29485,105732.5525,112153.8102,118575.0679,124904.9665,131101.2088,137681.0998,143816.552,149597.4555,155834.8623,162886.2182,168463.6897,176885.0055,186405.4982,194478.1452,204055.788,212774.5991,219582.3682,228409.0733,238249.981,245776.7409,257556.8947,259202.6897,267753.0246,268032.4752,268503.4529,241396.9169
HIGH,20%,20%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66958.96923,73337.83636,79960.54294,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226224.391,235746.147,245008.6695,254516.6031,263765.5776,273207.3887,282819.6598,292136.2544,298351.0078,300706.9713
HIGH,20%,60%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66932.27372,73321.99581,79960.54294,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131101.2088,137838.841,144153.8991,150232.1485,156609.6118,163432.0313,169301.3747,178274.2728,188013.5295,196404.6729,205783.0377,214967.7429,223174.5348,233254.0897,242736.5872,252672.6944,262861.4393,265575.8842,274842.0221,277759.0058,284029.2968,268019.7007
HIGH,60%,20%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66958.96923,73337.83636,79960.54294,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131417.5833,137838.841,144260.0987,150681.3564,157102.6141,163523.8717,169945.1294,179351.3403,188757.5512,198163.762,207569.9729,216976.1838,226224.391,235746.147,245008.6695,254516.6031,263765.5776,273207.3887,282819.6598,292136.2544,298351.0078,300707.6547
HIGH,60%,100%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66887.40286,73258.19511,79947.1702,86468.77947,92888.05152,99311.29485,105732.5525,112153.8102,118575.0679,124904.9665,131101.2088,137681.0998,143816.552,149597.4555,155834.8623,162886.2182,168463.6897,176885.0055,186405.4982,194478.1452,204055.788,212774.5991,219582.3682,228409.0733,238249.981,245777.0181,257556.8947,258793.9463,267753.0246,268569.8513,268504.0539,241399.6032
HIGH,60%,60%,85,BAGG_IRR_Sugarcane,47941.23335,54362.49103,60783.74872,66932.27372,73321.99581,79960.54294,86468.77947,92890.03717,99311.29485,105732.5525,112153.8102,118575.0679,124996.3256,131101.2088,137838.841,144153.8991,150232.1485,156609.6118,163432.0313,169301.3747,178274.2728,188013.5295,196404.6729,205783.0377,214967.7429,223174.5348,233254.0897,242736.5872,252672.9716,262861.4393,263219.3332,274842.0206,277759.0058,284029.5802,268020.331
REF,100%,100%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,100%,20%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,100%,60%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,20%,100%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,20%,20%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,20%,60%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,60%,60%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,60%,100%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
REF,60%,20%,45,Total_Demand_Household,3261.043874,3418.205128,3583.002677,3755.81676,3937.047,4119.734175,4311.00904,4511.286601,4721.002414,4940.613617,5159.685931,5388.64572,5627.952879,5878.089214,6139.559509,6729.351038,7357.467956,8026.160356,8737.803809,9494.906126,10276.32108,11104.74808,11982.77832,12913.13909,13898.70074,14906.57815,15970.64766,17093.80863,18279.10326,19529.7235,20849.01809,22240.50008,23707.8546,25254.94704,26885.83158
HIGH,100%,100%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,100%,20%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,100%,60%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,20%,100%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,20%,20%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,20%,60%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,60%,20%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,60%,100%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
HIGH,60%,60%,45,Total_Demand_Household,9784.728944,11381.87495,13109.17919,14975.71338,16991.13864,19132.21157,21435.3478,23911.29167,26571.45626,29427.96347,32425.25861,35631.75691,39060.51973,42725.37898,46640.98096,48565.24026,50572.51138,52666.45077,54850.87743,57129.7802,59370.18141,61702.48827,64130.54422,66658.35476,69290.09419,71857.41061,74524.31172,77294.72891,80172.74977,83162.62436,86268.77159,89495.78603,92848.44488,96331.7152,99950.76154
REF,100%,100%,45,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,100%,20%,45,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,100%,60%,45,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
